5775.09,1988.45,481.44,5699.22,163.29,5993.09
9774.18,3407.00,3355.84,2018.95,117.37,6047.88
403.77,3815.18,3063.58,1841.61,5643.90,4230.16
457.26,5934.42,7755.37,4855.70,5357.23,9716.10
1680.68,9516.39,2562.48,2407.16,3650.40,8328.31
3877.96,3013.37,6102.53,757.16,9850.02,6452.09
1199.16,6885.38,9023.53,2331.75,6917.38,5809.10
4064.56,6049.81,8670.07,6167.52,138.53,5253.56
3342.47,4805.60,1491.23,1779.35,1837.71,9921.88
2521.89,7309.51,3037.98,6909.55,2862.31,7429.43
8574.18,5822.59,1417.61,3336.37,30.89,7357.79
7569.00,3583.38,1875.98,4934.69,9980.19,6950.90
7723.11,8153.97,3807.69,6640.35,354.15,4424.85
664.00,4203.50,8619.74,6491.56,1671.95,4138.45
4643.96,3211.76,1396.04,1154.33,5007.68,5568.15
8686.31,2679.08,6796.37,4632.66,2202.73,8569.80
3445.68,1725.52,8905.51,4564.37,7247.47,9309.80
2257.20,2020.89,1974.48,6573.75,7666.17,9168.85
4898.45,7744.95,6801.27,7810.62,8217.40,8072.83
986.56,4918.18,8118.06,3534.03,5822.60,6405.01
8631.08,1333.87,6473.00,5919.05,1903.79,61.34
4792.93,3714.18,9385.36,3132.13,7110.58,5409.49
2756.42,6909.82,7131.18,7328.90,2416.67,5178.16
3422.23,7276.44,6371.54,8060.49,3607.25,7197.26
9609.90,815.49,545.29,1387.23,5957.07,2840.29
4874.78,1419.90,8390.96,4660.98,5784.52,7508.06
8456.85,8965.94,7055.74,7448.62,4173.90,7793.27
5524.34,691.05,861.20,5731.00,4748.83,116.17
1043.54,3639.77,6496.71,3620.58,3159.43,9966.13
9934.10,5226.41,8780.58,5327.32,472.66,726.24
6040.10,3433.67,5664.24,3303.32,4936.39,8468.49
4172.61,5635.91,3931.05,5010.70,1185.01,7551.63
7179.06,6752.63,7545.56,1935.10,1334.30,1617.97
2519.52,3497.56,1263.54,9158.96,6463.05,2955.31
8028.28,2098.35,5768.40,7124.13,9126.36,9995.69
3296.91,4860.99,7238.65,9906.59,8784.81,4276.34
3797.02,1945.78,1620.22,6793.31,3572.36,105.94
8774.65,7016.06,1995.49,4464.15,9251.45,3761.86
8956.84,4623.28,3934.08,8489.39,5362.29,6114.80
7868.36,9536.21,2249.01,9062.64,5372.46,9591.81
414.16,6481.19,2896.65,1252.17,3383.99,8138.72
3497.30,2164.29,6301.45,9969.75,2171.80,8166.13
426.67,9766.45,8015.58,5057.01,3605.71,2671.84
8105.94,7879.69,5143.90,1290.33,2251.77,6583.90
3130.40,4779.49,969.26,627.40,4089.43,7228.85
3701.33,5638.85,2659.39,278.45,9397.69,953.93
2477.45,360.62,1004.03,3956.05,203.28,5352.08
1022.44,6924.17,3547.57,7130.18,5866.39,2898.83
5387.93,6695.48,157.52,4321.68,8705.94,7580.97
687.72,2008.52,6394.21,50.64,2264.79,8420.93
2427.10,5407.30,2888.31,360.21,9198.21,1285.54
9795.13,7495.90,2458.78,9862.05,4136.43,6168.03
595.63,1468.45,4796.85,2470.58,3869.64,5829.20
6630.43,4421.63,6432.01,5091.67,4722.70,7682.04
8712.73,9045.33,627.58,6472.92,1966.51,5678.63
838.02,4473.94,561.32,9535.89,4747.87,3393.97
8671.66,5575.49,4106.26,1900.72,5397.31,9603.86
8729.87,5789.20,2507.42,148.74,839.72,2558.44
5950.37,4807.41,8107.51,9841.55,2785.00,2306.72
714.56,2061.43,152.92,7871.85,4220.95,3074.08
8992.54,4566.22,8675.21,1036.84,2578.74,1803.64
8903.77,6302.96,7121.34,5101.36,223.54,4594.33
8812.67,9085.40,5607.24,7072.18,97.96,8377.19
9228.49,5913.59,595.71,6744.81,3740.02,5934.67
2597.87,3186.80,5807.80,8142.02,4082.73,3966.35
3033.97,6880.09,9390.57,3878.95,7367.65,1645.24
2694.56,1068.54,6467.34,4140.55,5835.78,5370.11
5030.03,8069.01,4105.25,6519.49,7137.99,6377.89
629.74,7623.45,9319.16,9247.90,4560.41,398.50
7761.66,2217.05,1335.72,5692.46,73.08,3125.91
1815.85,8857.60,706.40,415.40,6433.16,4506.52
2328.76,2416.51,5015.65,980.20,2054.17,7878.90
765.93,8513.05,9092.88,6344.23,5647.74,1356.10
9171.22,4351.25,4275.41,4159.33,8477.58,2542.96
7353.70,2503.04,9592.22,8392.04,5178.09,3160.82
7480.78,3911.58,8556.20,5466.83,2209.60,9108.07
8903.10,8481.43,40.99,1310.13,7007.77,5772.72
7398.42,6194.65,5931.81,1947.17,5191.02,2991.93
2049.02,5535.77,3167.05,6780.82,1016.89,5099.49
855.76,2755.45,1268.52,884.56,5815.77,4191.86
5074.72,7432.52,2960.03,7433.33,3121.49,1050.45
1577.15,429.44,349.22,6615.78,223.41,7478.70
8126.60,1318.06,8775.51,4296.03,8451.12,1312.42
5874.12,7723.04,2527.66,4703.04,11.48,5532.20
8983.89,2406.20,2860.99,2604.81,3974.79,5378.03
7912.80,6522.05,3709.30,4613.42,2785.30,5768.28
2680.53,7584.46,9263.17,6332.72,220.20,9562.00
6388.91,2817.19,319.03,5297.65,60.04,773.99
1833.73,2419.99,2509.86,6223.03,6860.55,9306.87
5454.91,4062.17,5964.65,3549.68,6559.09,2126.52
9275.84,5744.12,7070.55,4024.60,6254.28,6469.30
7883.50,9525.08,4134.35,8627.47,8885.02,9896.78
7775.30,4526.05,5268.50,1747.68,798.18,6429.03
6898.93,6440.55,1717.91,7547.77,7569.20,2778.43
7771.52,2605.75,4648.97,8250.14,6033.44,2337.80
5859.98,7744.80,8498.96,883.25,4221.22,9563.41
4850.48,679.37,9034.55,571.87,6726.34,6146.93
3410.44,2198.16,1807.78,5848.21,511.55,9448.50
7594.09,1275.99,6970.69,9075.17,2772.19,3399.21
3739.03,8606.17,8078.45,4719.91,5491.87,1941.52
4288.20,5611.80,8217.42,8734.88,2368.48,9100.39
3842.48,5677.49,7721.65,5016.52,6656.12,2523.18
80.74,9756.81,8472.13,3357.76,9881.65,1821.34
2762.48,1398.04,171.14,5933.92,7875.40,1771.86
7415.47,9572.89,4159.85,7971.99,3747.20,9201.70
1276.99,8322.21,422.82,2733.66,6699.77,3409.56
6635.33,346.75,2199.49,2807.56,9256.06,6144.11
9637.51,5480.29,8303.58,640.61,1667.34,8314.62
9024.82,6456.60,4346.23,3764.69,5969.20,4955.77
2353.58,1127.08,7833.50,9275.52,9111.11,4350.61
3762.14,4861.18,5889.12,2271.84,929.85,2241.75
9154.25,115.04,6624.71,9858.62,1753.60,9167.44
5620.12,84.30,3713.63,5103.35,3680.01,8120.45
8339.43,1501.09,4993.73,6918.28,6021.48,2383.29
4716.25,7882.84,5884.36,6297.78,2119.99,1957.51
5817.64,7716.29,6126.80,5877.55,4545.45,6567.98
4638.13,7859.37,1976.57,2527.44,3990.95,3062.43
8180.29,1801.87,6289.49,7615.65,7565.72,3615.86
6541.64,5098.62,3811.40,8485.87,26.11,7729.40
6459.29,7067.06,9427.98,662.52,1531.33,3281.92
5354.22,1853.23,5966.03,3829.05,132.48,8758.00
2124.14,9906.77,3266.10,7636.25,24.66,6802.08
8797.22,3838.29,6806.48,7777.00,7140.26,6246.97
674.78,4412.03,9548.44,6020.43,7436.82,2201.76
8471.11,4124.13,1695.34,395.88,2324.79,2226.48
3392.73,5235.25,6900.65,8198.15,9168.13,7776.15
8339.57,7697.22,7453.70,5567.16,6819.32,6180.10
9256.64,5498.29,7435.31,5751.61,6722.03,7323.92
98.70,6633.97,7308.28,7036.30,4148.61,7783.18
3739.56,4645.46,7965.76,2438.66,1434.24,4913.66
2011.07,2541.43,601.42,2627.98,7677.49,3074.52
8128.24,2744.50,772.98,5553.97,8534.24,5374.23
8506.69,9740.74,7111.19,8084.84,9350.27,9798.56
539.31,7991.77,5204.71,3217.00,713.07,2198.31
7261.86,9993.28,1786.96,8449.54,4692.87,5540.63
3148.20,6105.71,5841.91,7178.50,7190.84,5202.59
1103.18,3600.96,1856.96,2552.50,7600.90,8857.26
6027.90,763.02,6654.26,1434.52,9592.72,6740.69
3448.81,67.85,2234.67,8023.39,6228.69,8801.08
1282.77,8073.96,250.26,6870.78,5898.39,1371.95
380.98,3917.78,456.75,8399.47,2512.59,4233.14
9724.57,4562.28,6270.49,8303.43,3740.75,4323.11
721.19,5169.80,9571.72,7946.08,8639.61,7122.40
6316.93,397.14,7114.77,2188.97,2322.03,1948.90
7041.31,520.80,4456.33,6296.14,5633.37,6123.78
3105.95,8875.69,976.43,8444.70,228.20,8117.02
4224.42,2255.44,1627.78,9195.53,1108.32,9347.13
8531.09,9604.16,7950.04,8523.28,5690.12,9138.90
3554.22,3770.51,3299.77,7192.44,2588.34,5710.70
3289.27,7630.40,2104.35,9193.85,7.10,5375.39
5296.04,1385.78,231.37,1878.21,4510.25,8400.70
5674.57,1456.53,8236.68,6703.15,1316.75,7585.41
2853.37,3949.80,7159.86,4697.04,375.01,4412.09
5130.40,8975.83,4709.06,4076.88,8464.17,4252.76
918.49,6858.35,9542.28,4152.40,8729.62,7353.90
2013.54,6135.21,8531.06,3784.90,7820.49,501.30
1328.39,1612.23,2108.56,248.96,5933.67,6781.15
8639.31,8189.36,4399.51,7069.60,956.21,8589.45
3317.31,2476.28,4928.18,3052.70,4102.69,446.23
3811.92,6838.90,2569.31,9174.16,9525.87,2752.95
4062.67,4905.90,344.92,7551.25,1021.52,2749.48
8282.49,3481.49,8736.67,8080.13,2077.11,8729.01
1339.01,3981.95,6485.57,4518.52,5657.84,6492.33
1255.97,2584.75,3975.94,3438.05,879.65,1098.88
7311.31,7382.90,2203.76,8350.37,221.76,2420.44
5865.46,4871.64,4153.17,368.61,3270.77,6502.43
7758.38,7215.17,7789.37,5437.44,9881.48,6485.74
6574.89,8216.38,9252.30,3093.55,3545.33,8427.21
8350.17,9787.66,8711.99,8295.82,7796.43,4243.55
4942.58,8629.06,3183.32,7517.88,1126.02,3297.76
1691.32,17.27,3031.79,2844.84,5904.78,4385.01
270.02,9954.21,5085.30,6439.63,5951.45,1438.74
7076.14,405.98,2821.01,9730.68,4465.45,3417.49
3224.40,3022.22,8131.84,2476.78,9689.64,6679.75
3714.00,887.55,9903.04,2220.64,1396.53,5084.42
3097.91,1007.43,2263.40,4495.62,7884.77,5416.34
1276.58,2614.13,8395.33,9157.91,6628.77,7336.53
2605.77,6867.98,2070.87,1841.74,1825.23,7901.37
1638.87,6975.33,4524.14,5827.65,8782.09,132.05
9958.01,2269.15,6686.49,7886.03,5132.80,2300.10
6423.82,9489.95,3688.06,3428.52,452.06,9815.51
2170.71,4869.52,6630.69,897.95,7302.69,2382.71
2082.82,3396.75,2758.11,9446.60,4715.34,4140.27
6605.87,147.81,844.67,1149.01,4663.19,2307.97
8311.17,1876.42,105.94,5297.18,5411.74,1025.11
6111.26,4159.57,5436.87,7949.60,8776.67,1382.10
5169.56,6286.99,6607.69,7864.70,6977.66,1212.28
2354.82,6547.65,5134.18,1154.18,2554.04,6292.82
9260.14,1115.67,4384.72,4959.45,7814.51,9690.40
7647.65,5656.29,8227.04,6289.46,5607.65,112.31
9410.09,7787.14,6029.55,3995.69,397.66,8319.14
659.72,5876.05,5992.23,5585.34,7963.61,6866.00
3869.83,7821.95,5640.87,2633.05,7868.67,2701.49
4715.87,9507.61,3490.03,7442.79,9826.85,2841.78
7236.40,9476.41,7044.72,2360.65,7037.50,3886.47
6242.37,3942.27,4176.30,8789.75,6095.58,3902.76
5533.79,2399.41,3990.18,4205.70,2834.68,9772.14
7321.61,3355.88,2974.76,5864.77,4080.90,1454.69
8138.26,4812.49,4479.65,3310.45,6663.40,339.05
3147.25,9894.20,9129.58,1326.32,8216.36,7969.53
5147.86,6313.06,1884.07,5482.20,4360.78,9155.56
5060.70,6797.61,6143.28,1469.92,1313.80,1494.64
287.84,9544.65,5421.93,9775.12,9232.30,330.05
1564.93,5113.11,9635.50,2103.98,9433.78,8703.25
4550.37,2600.23,9672.28,2243.16,3740.33,8126.38
2380.94,4445.26,1285.17,6667.23,3258.75,281.44
8811.84,7860.86,2067.96,4437.10,4575.76,3613.00
2349.26,9461.86,55.53,2083.18,7945.68,672.64
5222.28,2857.58,5187.85,7251.29,4511.86,3092.12
5731.62,4459.45,8825.75,4632.27,4681.70,6430.08
2870.48,1864.75,1559.66,2268.91,7550.18,6923.33
8784.24,2910.94,1121.33,7217.41,6163.65,839.44
6390.94,6290.70,2062.98,8865.72,2489.83,569.39
7269.66,9428.53,3442.59,3333.50,1437.12,8770.51
1992.64,7644.95,2751.04,3301.29,3943.12,9805.48
6659.08,8977.27,8612.25,3579.62,1488.24,1632.65
2133.77,3199.70,9450.66,7071.76,6470.82,4294.86
7722.81,9877.03,5747.44,3373.89,567.25,7217.27
8486.87,3474.00,2348.30,7434.60,1497.77,4523.83
4751.50,5391.94,4873.85,1452.78,2039.63,6071.78
1447.29,2229.52,3933.02,7944.36,2358.66,6064.94
2385.14,8321.41,5246.87,1238.46,3139.25,4836.66
6944.83,6207.50,581.18,7223.09,4715.80,2540.67
3080.77,8016.44,2545.74,2434.73,7035.33,3466.14
2585.17,7232.68,6943.22,627.38,7703.73,1397.87
6007.82,1614.12,8098.31,8526.05,493.90,9655.11
7629.33,9598.32,9215.48,2661.30,1998.86,9521.93
8483.20,8137.83,3984.01,3710.18,9847.86,2363.81
2528.97,9699.79,2905.08,1730.35,1564.34,7664.73
4226.74,6878.05,1224.18,7397.07,5685.42,4160.81
6681.49,363.37,3962.27,1460.75,2359.31,8567.27
7421.40,175.97,4103.53,9473.66,8973.16,5437.91
9330.83,8737.49,3283.38,1555.56,4418.30,4289.99
5018.10,6028.18,7371.03,6329.82,7328.06,4675.65
6944.59,9321.95,8479.24,2626.00,4371.13,6306.90
4212.25,7942.60,4337.65,6621.16,9972.63,4393.22
254.26,5552.33,1790.84,511.55,5081.41,3154.42
6722.99,2089.82,2030.31,5857.97,7739.56,2846.87
5800.54,7149.52,5974.74,1729.11,9136.57,2146.12
254.67,6328.83,7864.30,6443.81,1583.53,938.86
4855.76,2792.38,4563.67,2038.71,5527.00,2366.00
1526.43,5533.57,3250.31,6135.85,9363.59,4284.69
2805.57,6558.01,1691.00,1755.42,3403.39,8925.14
8208.99,4935.11,1677.69,4729.94,998.31,1822.87
2695.56,2712.21,7622.33,2749.56,9354.03,9186.48
267.15,1645.39,1357.80,6249.26,4202.92,6288.29
7587.82,9741.64,9170.47,3056.54,137.75,6896.77
3829.36,5682.65,5141.60,7660.95,4149.44,4469.99
2683.23,3641.59,5301.82,380.47,7770.79,4691.86
4050.02,1669.58,8479.23,3239.49,9857.42,9039.17
539.62,6782.59,7223.47,195.25,9291.26,1116.62
2154.84,1437.92,8503.88,9075.51,4570.26,1289.54
373.69,7818.91,5615.94,47.25,4835.97,6862.57
8418.89,4645.08,637.11,5671.48,6758.48,3804.36
7941.51,9073.00,7125.81,4727.86,7948.19,6538.86
7070.50,9604.92,9841.38,7695.70,6056.38,6860.74
2784.44,610.54,7195.56,5084.08,3715.42,3785.48
393.79,5551.19,2999.63,1132.99,1631.22,9895.04
3749.83,2932.01,8522.86,7164.86,7069.22,4742.50
7215.39,8705.04,2611.61,2586.13,1912.60,4633.93
5001.38,6409.04,9600.34,5436.97,7558.08,980.97
4812.28,7451.81,5068.70,3372.48,1114.54,662.05
1498.47,115.37,5059.07,19.04,706.19,9731.21
7696.83,1331.74,2281.02,9186.17,1665.09,1070.77
1897.25,1640.62,7091.10,1886.60,7302.64,2753.69
1669.17,6103.93,6916.65,2129.10,8299.04,9061.31
1544.93,6195.47,8661.41,9202.89,9369.69,6428.39
3967.72,1499.19,9911.51,5969.94,4646.45,8280.47
343.01,20.18,4223.94,3432.83,2242.23,1897.62
7928.85,2061.35,4272.17,668.22,5755.95,5300.25
1557.64,8109.18,4117.41,3105.81,1896.79,3980.45
6543.98,1689.35,6354.71,5847.04,5439.29,6456.04
6899.68,4426.99,2609.33,764.95,4385.92,1303.42
6824.00,4369.29,2936.32,6050.67,1858.21,8149.25
9288.78,9720.09,6684.36,698.33,85.03,9941.20
5396.22,6627.29,9552.70,3242.04,8898.96,3104.58
8957.84,7366.75,5484.44,5983.14,273.53,5958.23
7862.29,6308.97,9828.01,3083.78,8099.52,6427.20
2520.86,7026.48,7286.94,3517.32,1034.89,2593.72
36.38,3024.12,2526.32,2889.50,4204.66,6900.41
8822.93,6952.62,7603.15,4109.77,5162.32,4136.92
4667.48,9960.65,381.63,8417.64,3325.54,4460.93
6662.92,593.02,6791.71,1403.35,416.03,8074.86
6390.68,5729.70,7729.67,7289.71,7780.74,3031.75
409.77,5828.26,5044.55,1092.28,1595.21,9934.58
2108.63,5171.56,2531.62,4134.62,5589.90,8600.92
3671.99,735.46,8367.33,6452.68,9751.12,5025.16
8256.17,2382.08,5569.24,725.03,8022.60,1277.73
8577.06,2282.80,7642.72,2218.72,4231.10,4955.45
2139.59,6072.05,5404.13,1649.79,1803.39,5051.74
5984.23,116.84,7783.51,6628.81,3505.11,6844.34
7967.55,8074.48,2382.54,3369.97,6948.80,3146.34
1174.17,7618.41,5945.37,7370.43,4031.20,7555.16
5568.28,8146.19,1587.68,9605.77,7286.93,5210.22
1433.84,5179.20,4461.45,1910.14,6206.41,5369.39
5460.97,24.24,4954.81,3056.21,9138.20,7786.30
1300.91,8579.33,1732.06,6207.95,1462.50,7599.62
2307.90,2304.07,1852.19,1961.51,9953.12,4609.10
9448.74,1632.27,4950.51,2819.67,7415.89,4371.97
5533.80,2860.82,6613.33,2903.20,1403.27,8521.98
5858.86,7468.84,1487.42,8459.54,4952.58,921.17
5720.22,8183.28,3787.08,2058.97,7208.55,1630.46
3681.15,5281.17,3265.30,8965.40,8135.43,9662.81
7883.64,4422.99,4849.02,2952.34,3206.64,8985.90
1804.39,7204.22,1797.06,7459.67,8658.71,9220.69
6156.53,5201.77,5535.29,5420.63,2372.66,426.94
7894.17,22.10,9207.02,2266.97,1792.07,5261.39
3175.98,1027.86,785.97,3764.93,2905.46,6272.83
8686.79,6031.53,3437.50,649.76,3653.72,120.57
176.53,2514.99,3295.08,9484.81,2118.40,4596.37
7412.43,8579.52,8047.42,4361.66,4986.56,8752.42
6575.85,5494.51,4592.89,233.27,7650.96,4895.51
7021.94,2126.22,7820.24,2798.79,3161.09,4434.64
8294.20,9621.23,7945.15,7885.31,7111.23,1904.06
8452.04,1472.95,1547.75,2250.18,9223.26,5883.46
1636.12,6171.62,2058.42,9395.66,3328.77,3666.97
9784.72,7274.77,4701.12,2299.53,1565.95,3088.91
2134.22,4353.35,5319.21,7300.90,5505.69,1639.96
1480.50,188.07,3090.43,7130.31,5421.54,9653.15
5377.08,7892.77,8080.38,4014.49,967.44,5432.21
1471.71,4523.58,101.79,2616.18,9139.72,5533.87
7441.88,1107.49,4452.59,4640.03,6626.03,7465.14
2159.38,5399.38,9942.19,8015.56,113.77,5318.19
6784.03,4894.22,9463.20,1282.53,8387.57,8752.82
2271.53,5563.16,9201.46,9680.21,1350.11,3969.14
3313.61,3137.03,6163.42,4330.45,9665.32,7256.66
628.39,7303.55,3650.96,7762.01,8548.76,6480.91
5520.27,9219.44,4810.20,2900.92,4605.25,1946.45
6192.19,4944.32,2747.51,453.85,1272.23,6395.52
1283.09,9329.31,8776.08,3537.41,7417.71,9957.12
2777.20,9922.75,9966.06,7174.99,4262.27,8792.07
8087.09,275.83,799.76,3081.21,8070.96,3264.66
4766.73,9304.11,2463.47,8935.00,5478.83,5075.69
3705.74,4977.01,9403.52,5800.09,5385.35,5668.12
4921.72,2442.45,628.92,237.82,9780.51,138.55
3824.55,9343.59,4815.00,2875.88,9386.58,8813.08
224.85,716.11,2086.50,6285.76,2871.93,3602.83
8978.13,488.05,6463.51,4636.21,6230.03,5223.80
6880.66,3293.65,5837.76,4031.86,528.53,8068.65
781.25,5542.58,3015.72,3230.27,584.25,1952.37
5300.42,4993.18,2957.73,6800.35,905.48,1810.96
9320.63,2659.48,3636.52,6343.16,9176.80,7250.79
5941.05,8598.29,3536.65,6546.62,3674.73,1281.69
1819.19,2706.38,461.40,1864.16,8655.79,2944.69
6817.32,216.97,6003.17,728.65,3541.91,7286.85
4424.99,6828.99,982.96,4082.75,4362.24,5525.85
1720.88,4392.62,6080.37,952.33,1765.45,4664.24
5579.29,3951.25,3080.87,6200.15,8764.32,2767.44
6400.03,8742.85,716.68,7106.87,1794.32,3293.65
4925.94,1406.13,8194.54,9057.45,2940.18,1997.36
4828.22,7963.37,4048.68,9507.88,3941.09,7825.24
5870.54,4400.41,1692.17,7595.80,5754.64,2124.08
7551.51,7899.40,9989.39,7931.18,4643.05,6728.88
1086.59,9723.22,1116.97,1849.50,3789.37,1757.54
9559.37,8866.03,9273.06,6623.94,6756.67,6025.29
4020.20,1775.14,8770.77,2382.37,5870.62,8368.31
7079.99,2442.76,9811.23,5597.23,356.42,2454.13
8411.40,9935.31,1674.94,9206.13,7823.66,8085.36
5491.78,1484.26,677.81,6618.33,8392.90,5571.28
9638.43,4265.92,1087.57,2085.04,1586.56,4604.97
5484.32,7269.02,5624.93,5264.81,3973.45,5931.45
6147.25,285.50,9519.68,5049.51,9877.02,8930.15
5148.03,7111.18,1519.16,831.84,9114.37,3227.96
5922.31,9260.10,3653.85,7093.40,4696.02,1064.58
4506.80,6251.27,2628.92,7420.01,2586.00,2731.73
813.11,6058.98,889.85,3677.28,8132.32,5113.72
6136.94,8788.40,8145.78,8287.99,818.31,2128.94
3488.29,1609.17,1729.05,9838.71,1499.75,7105.58
7371.50,230.94,8586.80,5222.90,8554.26,2076.78
4906.70,4815.86,6584.76,8547.96,823.58,9349.72
4053.50,4323.71,5038.94,1982.40,9393.90,4189.89
8416.34,7409.57,1691.75,5096.41,1249.91,7138.43
111.13,5391.75,1727.71,3217.73,82.02,296.39
7579.14,8467.85,327.63,3875.35,8432.38,4327.25
6576.77,7321.61,5026.42,244.97,9440.99,9887.76
4823.13,5598.88,1493.19,6307.58,4296.44,4560.79
3629.90,2999.70,7443.59,4244.60,1539.10,2825.70
855.99,4112.46,5446.46,934.49,5590.22,4665.60
726.69,8262.38,5230.34,5240.09,5718.02,7353.79
2847.45,4826.88,4332.62,29.57,2584.31,5694.29
1859.82,780.48,7293.48,9808.04,5315.03,207.58
4096.27,2884.59,1682.89,6557.71,913.33,1715.17
956.01,4220.54,8594.84,9519.36,1117.42,7890.74
5545.33,5478.29,774.94,8518.30,7245.66,292.86
6268.40,698.67,3325.91,1870.71,3995.03,8828.40
2452.91,3948.73,8068.69,8091.55,2944.57,4300.22
628.46,4841.94,5597.80,4491.29,6407.00,971.98
1642.17,9807.42,9237.21,317.05,8745.20,9492.19
1286.17,2475.70,3058.52,6372.02,6049.36,5640.99
9232.97,261.30,9636.01,6022.99,6018.43,1413.73
6077.46,1060.52,3075.46,9423.32,2462.27,8591.23
9835.17,8283.14,5221.74,9547.71,1573.78,2711.45
4184.59,4297.57,3029.50,6858.46,1595.40,2452.33
2938.43,7333.98,1325.47,6124.34,5764.19,6783.26
3272.20,9538.58,9741.54,9611.90,4001.97,25.46
2236.03,7226.52,9299.12,855.49,4741.79,3265.55
50.90,3756.51,7946.63,9828.54,6607.51,1000.39
2884.21,5249.15,8257.79,7360.20,9424.49,3732.91
2060.32,291.58,5138.61,5703.65,3588.39,9299.03
8047.89,2251.34,3391.47,254.36,7071.93,3712.00
3615.77,6339.17,4153.92,9457.70,3269.98,2053.49
9250.84,7870.46,7694.78,2212.03,9818.50,6938.44
5073.18,4753.63,4264.50,9806.30,7568.25,2995.63
7471.04,6718.25,8628.37,6968.13,5064.34,2671.19
3429.39,2136.20,5686.26,9452.75,2608.07,1716.16
4135.73,4695.36,3042.07,4571.73,6080.13,6777.33
5477.91,9761.71,8595.80,4270.13,9088.71,926.03
5594.93,6949.77,7928.40,9623.29,1954.54,6911.85
1370.75,4097.98,8937.44,2461.05,151.16,6331.46
461.47,5486.66,9707.75,6537.69,1820.13,9073.24
3460.41,9092.51,2364.05,1360.04,5807.26,6745.72
1898.52,3394.43,1483.13,2251.34,3860.84,2804.27
6302.55,3260.26,186.66,4596.53,3525.65,1666.96
5946.81,5455.32,8344.29,8172.74,3474.72,838.72
1772.33,7081.82,1662.04,1637.41,5417.14,4636.12
3940.38,9347.08,1584.50,7867.19,5319.28,2137.30
2259.05,9343.06,7662.61,8963.70,3852.54,4055.27
1594.42,2861.91,4839.13,7359.57,3307.83,7798.33
7847.24,7417.85,2617.77,3506.72,6618.44,7045.33
6399.21,2144.92,9774.69,8031.14,3840.77,5656.87
